"source_report","finding_id","creator_or_channel","date","video_title","video_url","video_id","evidence_excerpt","timestamp","category_or_rule","severity","confidence","classification","missing_context","required_follow_up","adjudicated_priority","adjudicated_label","final_report_treatment"
"supplemental-root-a-sujin-sandee-incremental-review.csv","ROOTA-SS-05","Sujin Park Henson","2026-05-15","Duplex Near Fort Hood | Live in One Side, Rent the Other | Cash Flow Opportunity (Killeen, TX)","https://www.youtube.com/watch?v=c3GPF5pFyGo","c3GPF5pFyGo","“lease both for strong cash flow potential”; “designed for rental demand”; “strong tenant pool & consistent rental income potential.”","Description; raw/authenticated-root/UCZAiPx4wER-v-Q4avEhVTZg/20260515_c3GPF5pFyGo.info.json","Rental-income and cash-flow substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Source/qualification review; not an investment guarantee, securities claim, or legal-violation conclusion","The description supplies property features but not current leases, rent rolls, collections, vacancy, tenant qualifications, operating costs, taxes, insurance, repairs, management, capital expenses, financing, market-demand source, or projected-return method.","Retain dated leases/rent-roll and operating-cost support; frame rental performance as property-specific and conditional, include material costs/risks, and review the listing and linked path before reuse.","medium","Rental-income and cash-flow substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-direct-review.csv","D-AUTH-06","The Robert J Fischer Team - Realtors","2025-05-02","Income-Producing Duplex in Harker Heights TX | 207 W Bobwhite Ln. Harker Heights","https://www.youtube.com/watch?v=A73CUdpknHY","A73CUdpknHY","“Immediate rental income”; “Situated ... in a high-demand rental market”; “ideal for investors seeking stable cash flow.”","Title and description","Rental-income and cash-flow substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Financial/outcome substantiation review; not a guarantee, securities, or false-statement conclusion","The available caption file contains no substantive spoken tour content. The metadata does not provide lease terms, rent amount, tenant/payment history, vacancy, expenses, taxes, insurance, repairs, financing, market-demand source, or current listing/lease status.","Retain dated lease and market support; present rental performance as property-specific and conditional, with material operating costs and risks, rather than as stable cash flow.","medium","Rental-income and cash-flow substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"agent-findings-local-batch.md","LB-19","Trent Babb","2025-07-26","Is Belton Texas the Next Big Thing for Investors?","https://www.youtube.com/watch?v=oMaddpXvp3w","oMaddpXvp3w","“families still want to live in Belton ISD” and “better schools equal higher home values and faster sales”; “More families means stronger retail demand”; calls Belton a “strong play” for cash-flowing property.","00:02:01–00:02:12; 00:02:25–00:02:29; 00:05:06–00:05:08","School/crime/safety source, consistency, and neutral-recommendation review; not a Fair Housing violation conclusion","High","High","Review flag; not adjudicated","Actual Texas A&M report/link/date; district/property applicability; caveats","Use sourced neutral wording","medium","Source, substantiation, or consistency review","Include in medium-priority review; frame as source, substantiation, consistency, or disclosure-path review, not a violation."
"agent-findings-local-batch.md","LB-17","Trent Babb","2025-08-15","Should You Sell Your Salado Land Now or Risk Losing Value in 2025?","https://www.youtube.com/watch?v=zleZN84Zs-Y","zleZN84Zs-Y","Title/description: “risk losing value” and “Don’t risk missing your window.”","Title/description","Misleading-advertising / market prediction","Moderate","High","Fear-based prediction review","Sales/inventory data, period, segment, contrary risks","Identify data and uncertainty","medium","Source, substantiation, or consistency review","Include in medium-priority review; frame as source, substantiation, consistency, or disclosure-path review, not a violation."
"supplemental-gap-direct-incremental-review.csv","GDI-04","vanessa thomas","2024-09-13; 2025-05-02","OPEN HOUSE Sunday 15 September 12pm to 3pm; 2105 Town Centre Dr Unit 12 Round Rock TX","https://www.youtube.com/watch?v=41NdT9b2AJI; https://www.youtube.com/watch?v=i47jkD9dzjo","41NdT9b2AJI; i47jkD9dzjo","“This qualifies for up to $17,500 in down payment and closing costs grants, ask agent for details.” / “seller is offering your choice of additional $5,000 credit towards closing cost or interest rate buy-down or keep the current list price as-is.”","Description; raw/authenticated-root/UCXCOSeRma4LqC2hdNABgNWg/20240913_41NdT9b2AJI.info.json; raw/authenticated-root/UCXCOSeRma4LqC2hdNABgNWg/20250502_i47jkD9dzjo.info.json","TREC Rule § 535.155 incentive material-terms and lender/broker verification review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/lender verification item: down-payment, closing-cost, and rate-buydown incentive terms review; not a Regulation Z, RESPA, FTC, or legal-violation finding","The public descriptions do not identify the grant/program administrator, qualifying borrower/property/loan criteria, availability dates, credit limits, rate versus APR, term, points, lender, closing conditions, compensation relationship, or visual disclosures. They do not establish a creditor advertisement, thing of value for a referral, agreement, or material connection.","Retain the dated grant and seller-credit terms; identify eligibility, conditions, availability, and the provider/lender where applicable; review the video frame and any landing/syndicated listing path with broker/lender compliance before reuse.","medium","TREC Rule § 535.155 incentive material-terms and lender/broker verification review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"agent-findings-aundrea.md","A-09","Aundrea Dudik / Living in Central Texas","2025-01-08","Belton Texas EXPLAINED","https://www.youtube.com/watch?v=IPiZW0oyOOQ","IPiZW0oyOOQ","Description: “Located near Fort Cavazos, Belton is a top choice for military families.”","Description","Familial-status wording review only; military status is not treated as an FHA/TREC protected-class discrimination conclusion","Medium","High excerpt; moderate legal-risk","Military-family wording: optional copy-remediation review of the family-suitability phrase only; military status is not treated as an FHA/TREC protected class or discrimination finding.","Normal broker/counsel review","Use neutral commute/feature wording","low","Military-family suitability wording (familial component only)","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-aundrea.md","A-08","Aundrea Dudik / Living in Central Texas","2025-02-07","Inside a $15 Million Central Texas Ranch","https://www.youtube.com/watch?v=nY2c1YfRnQU","nY2c1YfRnQU","Description: “25 minutes from Fort Cavazos – Ideal for military families or investment rental potential.”","Description","Familial-status wording review only; military status is not treated as an FHA/TREC protected-class discrimination conclusion","High","High excerpt; moderate legal-risk","Military-family wording: optional copy-remediation review of the family-suitability phrase only; military status is not treated as an FHA/TREC protected class or discrimination finding.","Normal broker/counsel review","Use neutral commute/feature wording","low","Military-family suitability wording (familial component only)","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-aundrea.md","A-06","Aundrea Dudik / Living in Central Texas","2026-02-11","Tour This Killeen Home Just Minutes from Fort Hood","https://www.youtube.com/watch?v=tXs9-BEqNnI","tXs9-BEqNnI","Description: “it’s perfect for military families seeking space, comfort, and affordability.” Captions: “an excellent option for military families.”","Description; 00:03:09–00:03:14","Familial-status wording review only; military status is not treated as an FHA/TREC protected-class discrimination conclusion","High","High excerpt; moderate legal-risk","Military-family wording: optional copy-remediation review of the family-suitability phrase only; military status is not treated as an FHA/TREC protected class or discrimination finding.","Normal broker/counsel review","Use neutral proximity/feature wording","low","Military-family suitability wording (familial component only)","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-rankings-batch.md","C-01","Carmen Colón Homes Team","Current About","Team/broker role","https://www.youtube.com/@carmencolonhome","UCrN5LHFTL2qwkmd9z-90RgA","“Carmen T. Colón, CEO & Founder of The Carmen Colón Homes Team...”","About page","TREC team/broker role clarity","Medium","High excerpt; low-to-moderate risk","Clarity concern; title includes Keller Williams Realty which reduces risk","Approved team/DBA and broker approval","Clarify sponsoring-broker relationship adjacent to role","low","Team/broker-role copy clarity","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-brokerage-pm-batch.md","BPM-04","Century 21 Premier Realtors","2026-05-13","2601 Coach Drive","https://www.youtube.com/watch?v=0NuxTp_35HI","0NuxTp_35HI","“the perfect, stress-free spot for military families.”","Description","Familial-status wording review only; military status is not treated as an FHA/TREC protected-class discrimination conclusion","Low–medium","High evidence; low–medium concern","Potential review; military itself not federal FHA class","Whether agent-authored; spoken/visual content","Use neutral base-access/commute facts","low","Military-family suitability wording (familial component only)","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-rankings-batch.md","J-03","Jean Shine / Shine Team","Current About","Puffery/expectation cue","https://www.youtube.com/@TheShineTeam","UCw9DgzcPb_rhdp3VHFFo_8Q","“high level of customer care” and “the most stress-free move you can imagine.”","About page","Consumer-expectation / puffery","Low","High excerpt; low risk","Puffery review, not performance finding","Whether specific guarantee appears elsewhere","Avoid presenting as guaranteed result","low","Puffery copy cleanup","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-brokerage-pm-batch.md","BPM-07","John Reider Properties","Current About","Rental-company ranking","https://www.youtube.com/channel/UChfEhOd71uTgQaZPyy7rN-w","UChfEhOd71uTgQaZPyy7rN-w","“one of the leading rental companies in the area” and “the best Harker Heights Property Management services.”","About page","Comparative-claim substantiation","Low–medium","High evidence; medium concern","Substantiation review","Source/method/date/market; puffery intent","Support or qualify claims","low","Puffery copy cleanup","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-direct-listing-batch.md","DL-03","Nahir Diaz REALTOR®","2026-05-13","2601 Coach Drive","https://www.youtube.com/watch?v=K5Gpv7s8qk4","K5Gpv7s8qk4","“the perfect stress-free spot for military families looking for proximity.”","00:00:49–00:00:51","Familial-status wording review only; military status is not treated as an FHA/TREC protected-class discrimination conclusion","Moderate","High","Potential preference/suitability review","Neutral features, on-screen wording, no household-composition preference","Use “near Fort Cavazos” and feature facts","low","Military-family suitability wording (familial component only)","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-remaining-local-batch.md","RL-05","Samantha Hammonds","2025-03-10","The best single family deal in Killeen | PCS to Fort Cavazos | Fully updated house for sale!","https://www.youtube.com/watch?v=jcX1O0LIG1k","jcX1O0LIG1k","Title calls property “The best single family deal in Killeen” and “house for sale.”","Title","TREC misleading/objective-comparison substantiation","Low–Moderate","High wording; low–medium risk","Review flag; “best” may be puffery","Comparator, market/date, status, source, full-video opinion qualifier","Define/qualify comparison and verify status","low","Possible puffery / comparison verification","Optional low-priority copy cleanup or verification; do not emphasize as a legal/compliance finding."
"agent-findings-aundrea.md","V-01","Aundrea Dudik / Living in Central Texas","2025-03-28","Top 3 Neighborhoods for Medical Professionals","https://www.youtube.com/watch?v=P9jJVjuKt-Q","P9jJVjuKt-Q","“0% down Loan program,” “7/1 adjustable rate mortgage,” “lower interest rate,” and a 30-year fixed option. Description calls it “exclusive lending programs, including 0% down options for medical professionals.”","00:09:16–00:09:43","Truth-in-Lending/Reg Z; lender/NMLS; fair-lending; RESPA safeguards","Not stated","Not stated","Targeted verification item; not asserted violation","Creditor status, compensation, terms, APR, sponsorship","Broker/lender counsel review for Reg Z disclosures, lender identity/NMLS, fair-lending availability, and RESPA safeguards","verification_only","Lender/loan/referral verification only","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-aundrea.md","V-03","Aundrea Dudik / Living in Central Texas","Across channel","School / medical / military statements","","","Named ISDs, “top-rated” school characterizations, hospitals, Fort Cavazos proximity, and occupation-oriented relocation content.","N/A","Source verification / neutral-location information","Not stated","Not stated","Targeted verification item; factual geographic/school/medical information not automatically steering","Time-sensitive school-performance sources","Source school claims; point viewers to official sources; keep recommendations property/commute/amenity based","verification_only","School/medical/military sourcing review only","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-aundrea.md","V-02","Aundrea Dudik / Living in Central Texas","Current channel / oldest reviewed video 2024-09-20","Channel-level disclosure path; Inside A $1.1 MILLION Belton Texas Home","https://www.youtube.com/watch?v=b6VmZT7Qgus","b6VmZT7Qgus","Current About markets services and shows phone/email but does not itself display broker name, IABS, or CPN. Current descriptions link livinginctx.com footer with CPN/IABS. Oldest reviewed video has broker identification but no IABS/site link in description.","Channel-level","TREC 535.155; TREC 531.18 and 531.20","Not stated","Not stated","Verification item; report expressly alleges no missing-disclosure violation","Visual/profile-link evidence for oldest video; link labels and sponsoring-broker identity","Keep broker/CPN/IABS link in About/profile; confirm labels and broker identity","verification_only","Disclosure-path verification only","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-profile-family-batch.md","PF-06","CENTRAL TEXAS LIVING / Frank Adams","Current channel","Profile-level broker identity","https://www.youtube.com/@CTXLiving","UCApMznnU70goY-0ucOaQNXA","About identifies “Frank Adams - Texas Real Estate Agent 0459140,” booking link, phone/email, but no sponsoring broker. centraltexasliving.com has CPN/IABS links; broker field dynamically injected and unresolved in static capture.","Channel profile","TREC advertising identity/broker","Low","High profile facts; not final classification","Follow-up, not completed violation","Rendered footer, channel header, end cards, booking destination","Manually render-check disclosure path","verification_only","Verification-only review","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-brokerage-pm-batch.md","BPM-05","Century 21 Premier Realtors","2024-10-24 and later","3105 Yaupon Road and listing feed","https://www.youtube.com/watch?v=VMi_WI1rCks","VMi_WI1rCks","Descriptions state price and use “Homes for Sale”/property-link marketing without current-status date/archive disclaimer.","Description/feed","Stale-status verification","Medium","High old-public-post evidence; low status-falsity","Verification queue, not stale-listing conclusion","MLS/status, property redirects, end screens, description updates","Check/label inactive listings","verification_only","Stale-status verification only","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-profile-family-batch.md","PF-12","Fort Hood Homes Group / Elizabeth Thomas","Current channel","Channel About-page broker identity","https://www.youtube.com/@FortHoodHomesGroup","UCfDOrNekvd28MKc_S897MsQ","About identifies Elizabeth Thomas as REALTOR® but no sponsoring broker/direct link; reviewed video/site path identifies Ace Real Estate Group.","Channel profile","TREC advertising identity/broker","Low","High profile facts","Follow-up; corroborating path reduces basis for complete-absence allegation","Banner/end cards, rendered footer/CPN-IABS, broker on current videos","Verify current profile/video disclosure path","verification_only","Verification-only review","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-local-batch.md","LB-03","John Hayes","2025-11-06","Why Everyone’s Moving to Three River, Belton TX","https://www.youtube.com/watch?v=RthpRSOOW88","RthpRSOOW88","“a 3.99% annual percentage rate”; “take advantage of the 3.99% APR offer.”","00:00:39; 00:03:45","Mortgage/credit advertising; TREC misleading-advertising","High","High","Material-terms verification flag; not final classification","Lender, program type, term, points/fees, qualification, expiration, on-screen disclosure","Frame-review video for terms/lender attribution","verification_only","Loan-ad frame-level verification only","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-direct-listing-batch.md","DL-04","Nahir Diaz REALTOR®","Current channel","Channel-level broker identity","https://www.youtube.com/@NahirDiazREALTOR","UCW0Vt4ukxSblQWRyLF_l6GA","About identifies Nahir Diaz as REALTOR® but no sponsoring broker or public destination; 18 property tours/listing promotions.","Channel profile","TREC identity/broker disclosure","Moderate","High profile facts","Follow-up, not every-video conclusion","Banner, end cards, descriptions, links","Verify disclosures","verification_only","Verification-only review","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-direct-listing-batch.md","DL-01","Robert Herrings Jr; Teresa Ingram; Joanna Pearce","2026-07-22; 2026-07-23; 2026-06-26","171 Hurst Place Boulevard; 606 Redbud Drive; 1706 Phyllis Drive, Copperas Cove","https://www.youtube.com/watch?v=KZVdx2EsqL0; https://www.youtube.com/watch?v=XdWkk6bAiWs; https://www.youtube.com/watch?v=iV0aBAwDwMw","KZVdx2EsqL0; XdWkk6bAiWs; iV0aBAwDwMw","Current About profiles blank; each has local address-only real-estate tours.","Channel profile","TREC identity/broker disclosure","Moderate","High profile facts","Follow-up; not completed violation","Banners, end cards, descriptions, pinned comments, actual frames","Render/playback check all disclosure paths","verification_only","Verification-only review","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-remaining-local-batch.md","RL-04","Sandee Payne; People 1st / Gloria Watson","2025-01-26; 2025-02-17; 2026-07-01","2250 Hilltop Loop, Killeen Texas- For SALE; 2536 Red Fern Drive, Harker Heights; ACTIVE LISTING - 513 E 27th St. Belton, TX","https://www.youtube.com/watch?v=ofQdNt_BPWg; https://www.youtube.com/watch?v=BO5W6XKvDUY; https://www.youtube.com/watch?v=DXNFOvcHfeI","ofQdNt_BPWg; BO5W6XKvDUY; DXNFOvcHfeI","Public titles “For SALE” / “ACTIVE LISTING” remain discoverable after publication.","Titles","TREC misleading/stale advertisement","Moderate (Jan 2025); Low pending status for remaining","High titles/dates; low current-status confidence","Verification queue, not stale-listing finding","MLS status, edits/comments, dated/status updates, authorization, live availability","Verify/update/remove inactive availability claims","verification_only","Listing-status verification only","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-direct-listing-batch.md","DL-02","Sujin Park Henson; Spradley Properties","2026-06-24; 2026-05-06; 2026-04-16","JUST LISTED in Harker Heights; Cozy 1x1 at Autumn Chase; Your New Start in Temple","https://www.youtube.com/watch?v=gd8C2EtH98I; https://www.youtube.com/watch?v=MYkFoAUWeMI; https://www.youtube.com/watch?v=vKAqNfEX4ws","gd8C2EtH98I; MYkFoAUWeMI; vKAqNfEX4ws","Sujin About blank; Spradley About says only “Your one stop shop for all real estate needs. Whether you are looking to purchase or lease, our team,” while videos promote rentals.","Channel profile","TREC identity/broker disclosure","Moderate","High profile facts","Follow-up, not conclusion","Links, application/landing disclosures, broker of record, end cards, frames","Check public disclosure path","verification_only","Verification-only review","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-direct-listing-batch.md","DL-06","Twins Realty Team","Current channel/site","Team identity and mortgage affiliation","https://www.youtube.com/@Gottwinsrealty","UCiDEHqXl4HEWQZ4mZ1nsbtQ","About markets first-time buyer education but names neither individual license holders nor sponsoring broker. Static site: “TWINS REALTY TEAM — Your Texas Real Estate & Mortgage Experts” and customer text references CMG Mortgage.","About/site","TREC identity; mortgage-affiliation disclosure","Low-to-moderate","High observed info; not final classification","Follow-up; no RESPA kickback inferred","Broker/license, NMLS, ownership/referrals/compensation, consumer choice, footer disclosures","Verify rendered site and agreements","verification_only","Verification-only review","Coverage/verification appendix only; do not describe as a violation or as proof of missing terms, compensation, status, or disclosure."
"agent-findings-rankings-batch.md","P-02","PRC Properties Group","Current profile/direct link","CPN/IABS path","https://www.youtube.com/@PRCPropertiesGroup","UCQIRCIpmSGFVbRXK6OYg6zA","About says PRC is “proudly brokered by EG Realty” and links prcpropertiesgroup.com; audit client received HTTP 405.","Profile/direct link","TREC CPN/IABS verification","Low","High excerpt; no violation inference","Verification item; report did not allege violation","Manual browser check of live site/profile","Check IABS/CPN and broker-approved company name","resolved","Resolved current disclosure path","Do not include as an active concern; note current browser verification resolved the earlier retrieval gap."
